reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOFMgbVs45xbT50Vtkq4PjPlH7eO0Je6JDWv7UzJL2cCEsmoQYShGs1bzplodUGKT73pMDxMecErRcFoNA,Lydia B,https://play-lh.googleusercontent.com/a-/AOh14GjYL_2ngVsUXatV1Ls1BQXKEJbUq6ja3ryGctmjxvw,I can't scroll my page. It glitches and then sends me right back to the top.,2,0,333.0.0.36.116,2021-10-31 17:02:04,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEJr3DpwdU6SRWWRy-wcM4-KfOZ6MgX-mMmb855EhGDb2M4iuVginoUpUFfBHQjUkD1dhisC7hXeAKIHw,Becky Bohl,https://play-lh.googleusercontent.com/a/AATXAJw4ymuay0lGSjAL8LmhNwF3FXjUTiL5oGaa93gy=mo,"Very disappointed in newest update. Can't even find a way to get to my photo albums to view or add to them. My messages from customers only partially load. It takes hours to see their whole message. This is my main way of communicating with my customers and it is bad for business when I can't see their messages. When I reply to someone's comments, my reply gets posted 2-3 times. Please fix these issues or go back to what originally worked.",2,113,315.0.0.34.120,2021-06-29 17:41:47,,,most_relevant,com.facebook.pages.app
gp:AOqpTOF5RThnBkVCyOj_61fY-kED-kve-AgKFOoLmfAHD-02gC8DbI3iHE0DHsl5zdXjBnvzN15UxBOzJXGP1w,Nichole Preston,https://play-lh.googleusercontent.com/a-/AOh14GgFRLDev3z20vIoUe2MOH7Itncqu4zO-QMAkaMbSg,"glitchy and clunky. the UI is not as simple as they'd expect you to believe. You can see more on the Facebook app. Update: UI is less clunky, but much harder to navigate and is somehow less user friendly. Additionally it doesn't show you nearly the same amount of statistics as it used to. As a data analyst I find this disappointing.",2,123,320.1.0.28.119,2021-08-03 08:11:49,,,most_relevant,com.facebook.pages.app
gp:AOqpTOF-2ezf--HlR-tlqppx6wf_QkcjeVCROOlQGevuvspP0Fh7pJHLeHStC6gyJcl4kc66wMzT1lQe8ht2pA,Rebecca Martin,https://play-lh.googleusercontent.com/a-/AOh14GjiUBmdD2ZZ91ZYjt4Xk4Z0TilObQwXXj4jQ5iKLw,"This app has potential, but it's got some major flaws. I never get notified of messages for my business, I'm unable to book clients for any day other than same day. I literally only use it because it links with my Google calendar on my phone and I can keep track of appointments that way. I have to use my laptop to book clients.",2,48,317.0.0.24.119,2021-07-10 23:52:24,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEyzNlmv3q5QH2G7KBTIBwadleU8Ir2dRUZMAE2uyDW9xXgFWnrFJVmRoci6FcgWuygIJwNcdndrXwniw,Dan Fernandez,https://play-lh.googleusercontent.com/a/AATXAJyGKOW8E4A_CZDI705YJJWHz0-DJzYeGNTyw6aB=mo,"As said by everyone else the app after the update sucks!!! Can't post ANYTHING! You write a long post/update along with several pics all to get a notification saying it can't upload ""at this time"". I've tried a dozen times and nothing. Waste of time and effort. Time to find something else to invest my time and business in other than this garbage.",2,43,318.0.0.25.120,2021-07-20 04:32:14,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFZq0wSsGik3ocz0ou2foGrboeFQ1QfxSqD3spuIn0bVVB2IaL_DxlEzvAZTj_lmBvR_FQUAjX9hUFRsA,Lizzy Anderson,https://play-lh.googleusercontent.com/a-/AOh14GikZqn1dkZFiE-lpsVwmAp_G61Bw2jDNFbP96YFVyA,"I use this app to schedule my photography photos and to schedule my stories for when I post videos onto YouTube. The last week I can no longer schedule anything. I'll put the photo, history and the location but it will not let me click on next. This app is everything I wished for but now I'm thinking about going to the old way I did things from how irritating it is that I can no longer schedule.",2,9,317.0.0.24.119,2021-07-13 07:11:09,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEfDKmX_SyCSHsqryuVt5VDRvzo67RAKtGlSzGw0PlCcD815exzKto4rDBe8RyOdUcLjyLAEsNhdHmkAQ,Jaime Lynn Evans,https://play-lh.googleusercontent.com/a/AATXAJywGfUzqZRxpQOAcE60wuRIPTzzn8EezaWA4cMp=mo,"I had contacted Tech Support last week to resolve the issues of; • not being able to load the app,. • put correct time for appointments. • see OR reply to messages. • input & update our daily posts. We've yet to hear back from anyone & it's apparent we Re not the only ones. I understand things happen but this is how we eat & pay our bills. Pretty please with cherries on top fix the app. We need it to work.",2,27,316.0.0.29.170,2021-07-06 19:11:14,,,most_relevant,com.facebook.pages.app
gp:AOqpTOH8xD6v-O_FDMNkVLYW8tH8AW0ZFJit0AuApbvafyPw-M9nqsdc8Ajm4pp2tkK6NoUpcMi6gQhgxHqpuw,Timya Moore,https://play-lh.googleusercontent.com/a-/AOh14Gg2bcpLxQNNBe1qLbOaMpKD-MYtKo1c63ZLYvjgtg,Constant issues & glitching. Can't properly view messages then 1 week later it just so happens to pop up. No matter how many times I reach out & report issues it's never resolved 👎🏾,2,1,324.4.0.31.118,2021-09-10 17:31:20,,,most_relevant,com.facebook.pages.app
gp:AOqpTOH2csBdwu9JyhBV5Tm68YH0QK-ue3tZiunr5fp0hWiRuSEs2AXWGS1aBzWOIWQdUxgykygYmaUHeXjrIQ,Kristeen Berube,https://play-lh.googleusercontent.com/a-/AOh14Gjr-4k3Fw4HMPQSmaIjf6HvV6zmdEWOLH5sSf5t3Ng,"I normally think the app is great but lately when I select to see the Newest comments or All comments it switches back to Most Relevant after each comment, making it annoyingly difficult to interact with the members on my page. Also if I have a lot of comments (about 150) it repeatedly closes the app and restarts it. I would love for this to be fixed, so I can up my rating.",2,18,323.0.0.24.111,2021-08-24 18:44:18,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFYIasuMXUW4hthLuN1FazXoZN-I7jh9uhlTy7zVl3N0oCgxJgb8aeBCWFisTyTAqsPOTFspV0DsKmO2Q,Lesia Stevens,https://play-lh.googleusercontent.com/a-/AOh14Givj0ECu4t0ToVIB5y7GC6LlUIjSYgum0LYZ7U0zQ,"Can No Longer see notifications. going to have to get something doneHas glitches, had to uninstall and reinstall. Has gotten worse! Won't show all comments, messages sometimes takes day to show up. Shows old comments that have been looked at, as new and needing attention. Piss poor.",2,0,318.0.0.25.120,2021-07-22 23:47:55,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFRuI07m45FReAFemtlkyp1ac3DTGk9PijGXpRdnXlI6DpUBxo2jV8BJxVu_MYvOg0m5I-cqYSBXMgC9A,Amanda Rodriguez,https://play-lh.googleusercontent.com/a-/AOh14GgsVk0Pl_7Sh_VwP2v5yuoC6T8CQ32-uziVO1I,"This has been mostly useful, but in the last week or so my notifications stopped showing up. I'm able to see that I have notifications, but when I click on the icon the page is just blank. I've even tried deleting and reinstalling the app, but still the same problem... Please fix this!!",2,8,319.0.0.19.119,2021-07-29 09:10:58,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEXdbLQzg6_7_TrTdTZJ9EulC1gVs4wV93VhccdfU_O6G4hkfxmt2Pc22zMQHw_mk9yMu1iClkEUwSuEg,Miranda Schmaedeke,https://play-lh.googleusercontent.com/a/AATXAJwIX6HQ5-Y0FjDlqlvd6ROXnTRR8cOOSDC_ZNyv=mo,Doesnt load messages or it doesnt load ALL the message. I dont get notifications like i should be whuch makes me miss potential clients. Keeps telling me i have an unread message but they are all looked at. Navigating through the site to edit ANYTHING is just a waste of time and when you do figure it out no one who views your page can find anything.,2,7,315.0.0.34.120,2021-06-28 07:07:28,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFt4Kwzh6bX9nzs1IjeYx836l0K8JEF2E-04imrkrOt62x0HkEDRy_uUAqZpUrNfkd9_e2cyI976Erg8A,Rebecca Reck,https://play-lh.googleusercontent.com/a-/AOh14Gi4dFcsNDID7rxJFyp88wwEITdUmKv9a3cXDdo2ttM,"The convenience of uploading posts & stories on the go is nice but SO FRUSTRATED with this app lately because it won't let me read my messages MOST of the time. That's been the case for several months. It will show me I have a message but I can't read it until I get out my laptop. Other than that, app is fine.",2,3,319.0.0.19.119,2021-07-29 17:45:24,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGY3ygZp_mEMVec5oVPDKEiGKyYda3rf_lwujqUZcfIDFCwc_zpBPrlcbts6jjgRakdugq6gyyEOt6lUA,Tina Mae,https://play-lh.googleusercontent.com/a-/AOh14Gi8mts5xyIaMB5xyucU9W_2cPsV99C1IIhg2HlNgdA,"Love the convenience, but it hasn't allowed me to upload any pictures to my pages/albums for several weeks now. It's very frustrating especially when you're a photographer and need to share what you do with potential client. Issue was reported, but still hasn't been fixed.",2,2,314.0.0.40.119,2021-06-22 19:46:56,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFVHllc63nyWyeRFEf9Mos7gWg34tuMIQFPSzHiJyeJ4bK_kPwjetVWWnTtnMqMkuCWq1mlSrY5Olporg,A Scott,https://play-lh.googleusercontent.com/a/AATXAJyuJCGJ3915Ek7yjeLX6cGIoh-lZ6HL8_airKtG=mo,"Not all features stay updated, so they disappear. For example, being able to see who liked a post sometimes doesn't work.",2,3,324.4.0.31.118,2021-09-14 05:46:29,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEMYT8mwjhNxaWuFNDBIStMADJxX-JGcVvVPuTCEhWgJcidI_IoryPtBli1OSktzfJJFTX5c7VhPQFAeg,Graham Green,https://play-lh.googleusercontent.com/a-/AOh14GhHh3o7aHVvVGnvUggm2iEayEtAQH-0W6Mn_HK614c,"Pretty terrible in just about every way possible. From notifications that don't update, my unread message count is never 0 even though I've read and responded to all messages, posts won't display previews, the UI is a confusing mess, just terrible all around.",2,0,314.0.0.40.119,2021-06-24 16:34:23,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEOy8KRGBNMxYrSscUrKyF0n3ER1i7v3KuAoQHDzrBKewPUHa_iKbpxwkCuXaaXF8Md-gVn9qxF5-l_xw,Jamie Erckenbrack,https://play-lh.googleusercontent.com/a/AATXAJxq1Ny0QbjhDt7mIsyHc1AsCBT_ibxQkafWlfKs=mo,"Used to work pretty well for scheduling appointments and updating business stuff all in one place, but this new version isn't great. Appointments don't show up right and isn't giving my customers their reminders. I'd prefer the old version back cause this one is bad.",2,4,322.0.0.26.117,2021-08-19 18:45:01,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEv3WzBag6yn3kiYNOu_V3bPzJv5c7Vn3Hj473wVp2gsawOV0U7m464Mex8riPYhdDrHNYLO8AvcPz4mQ,Megan Griffin,https://play-lh.googleusercontent.com/a-/AOh14GgE4BjyVePAGG3WdwFQnWHB3S4um0cu05CeBzDW,It's a mediocre app. Yes you can manage multiple pages but it takes FOREVER to load IF it loads at all. Lots of times you want to pop in real quick to do something while you are thinking about it only it won't load so you have to remember to just do it later.,2,77,324.4.0.31.118,2021-09-05 18:06:47,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHlP0FD0hN1KivsN_D2WxPfdcRr3OHWb5UgrPVDK7BXotJWiqtURUsMOB2v6Cd3XivLFr7vDKiiVfYOcw,Julie LaFond,https://play-lh.googleusercontent.com/a-/AOh14GgHMCLWyh81Gz1S74i88G0Fq-jFfGXTIFTDnkpaQw,"Worked fine, until recently. I suppose it was after an update. I now can't schedule an appointment, as it only offers ""today"", and the times are all screwed up. Please fix this.",2,0,315.0.0.34.120,2021-06-30 05:33:55,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHUrzIp_JtqhCfgPf3Du4BiQoDKsaLqy60uVWKbdQ_a4_JMvOROpCzMtoAZXdtZQurY6EbSNckh042Uug,Jason Billingsley,https://play-lh.googleusercontent.com/a/AATXAJzLkZCTmd3-S7hXpvozFaMvKiDrBLPXmpYCPpai=mo,I liked page manager so much better. Not sure why they changed it. This app has to many problems and doesn't seem like it's helping my business at all. To many complaints to list them all.,2,0,320.1.0.28.119,2021-08-07 19:33:35,,,most_relevant,com.facebook.pages.app
gp:AOqpTOF5qGbux-x2_FqUYTizzYbTTxxi-eEljI9yHKNknS10SCkc-QPgvbkuNW25jPM4_5PhaMMjsAyn-2_tAg,Brittany Clark - Fuentez,https://play-lh.googleusercontent.com/a/AATXAJyoM3VoNzTq_FI5V7Y8KSqKoBdYrYaDGIpn7zTd=mo,Fix this! I used to love this app and now I can't even schedule appointments on it anymore. I have to manually go in and try to schedule and it won't give me options to change the date and time!,2,0,317.0.0.24.119,2021-07-11 23:11:11,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFiK1QH_3YKSp7UVOvLYlxOU-fIV3dQdD2COwW-V0zLyH2Qck4LQLEd8y6GJ8ROsCJLiwqZDqgt-CYvJw,Angie,https://play-lh.googleusercontent.com/a-/AOh14GiRuyHkLYQe8K7CfcPeyvFAo4EhYoPhJeDKrPu2W5E,"Frustrating. This app suddenly doesn't work anymore. I don't get notifications. Now I can't even view the ""activity"" section. Features are just steadily not working anymore.",2,0,318.0.0.25.120,2021-07-22 17:02:09,,,most_relevant,com.facebook.pages.app
gp:AOqpTOH3Lbcg_NG1kSL4EORPYGclpv0dPOvqmqCLlKJwrvEoHRHf6_pQqmF_CiU6VelA1H3X7szScdJCclh5Xg,Jeff Simbro,https://play-lh.googleusercontent.com/a/AATXAJxsW0onbH3M1OJ-vNf_DRNR6gd86VLJGXOFMcmw=mo,"Can't see my notes for the appointment on the app, I have to go to the desktop version to see info I saved in notes. It's great that it transfers appointments to Google calendar but again, doesn't transfer any important info other than the person's name",2,3,321.3.0.26.119,2021-08-13 19:03:24,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEttkwjITlfWhyvsJlbY42YczTWnzJGr5vZ3P4Xv4qtP0gbcQuiBjdMDJeQHVu0WPojR7hxMJuGF4IhCw,Jessa Justice,https://play-lh.googleusercontent.com/a-/AOh14GiLXCXLjaiugqtveEZVGNpbt66-FlkzW7ak82O3GQ,"You can't edit your page from the app. When I click view page it loads & then loads a 2nd page that's blank, making it useless. It irks me that I can't share with the regular Facebook app, I don't need an extra app that is just a hassle to use.",2,3,314.0.0.40.119,2021-06-20 10:31:04,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFCqAfMgvfh7S7VW6ZkEXNpl6fFaM6lVmzLAXwTAdA3TSO35S6zaZewh9rQNtZtpPTgT1Z0jF-h37Jl9A,Tami Freelen,https://play-lh.googleusercontent.com/a-/AOh14GgJJQP9YwnUnfO3HKioddUw2cJw0PUZr7-96nv-VQ,It doesn't notify you of your messages most of the time and now it has gotten to where it won't show the new messages even when it dies tell you there is one. I have to go to my computer to be able to read them. I have lost some work due to these issues.,2,3,322.0.0.26.117,2021-08-18 05:10:25,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHXkwKuis-IbJsrpGJfloLnhTBU7ykFfbk1OskqucUgAfd1tUzeZyv5fau-hv3wqwM9lbm8mIxqJwE0ow,c j,https://play-lh.googleusercontent.com/a-/AOh14Ggb6hsQ_jJT8FCC0O0Lnx49QSUot31rdoMQmBc9Sw,"Works half the time, there is a delay between Android and iPhone with messages. If my employee answers a message I don't see their response. When messaging on IG with Android it does not auto capitalize after periods.",2,2,316.0.0.29.170,2021-07-04 08:07:26,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGRqiSS8dABPSpghW6ZQzRNDrJpY_SohrjbIseAgOAyf1ngUS-W5TMXoSSCW1cg5tRMXcLw9VLZ1Sj7aw,Corie Robinson,https://play-lh.googleusercontent.com/a/AATXAJz6zPUSVc9u6teQvspSKCTZS4MtxGMvDrMXwUhm=mo,"95% of the time, this app won't let me post post a photo to our business page. When it DOES, it's only 1 photo at a time... And I have to go back and edit the post to add a caption. SUPER INCONVENIENT.",2,3,322.0.0.26.117,2021-08-14 23:06:36,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEC4nwBybNnjQ-yLi2i-U9za2nmhD11T0-UDG3iT6cUwCXu7ZvR59vnVSfOZiRPTQlGrTtrtLjLJEUOXQ,Chris Stanley Comedy,https://play-lh.googleusercontent.com/a-/AOh14GjQjIzze56BgWGihd7EehFpCv0Z3Zg6RHL4gkoCwg,"The business suite is hard to work with. It's confusing. The older version was much better. This one needs to be updated as soon as possible. Or better yet, downgraded to the old one.",2,0,316.0.0.29.170,2021-07-08 23:01:53,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGVD_5CZ9dFfDwP6_UpW-utQNb0izllVc4uB_jADRfdqyQUbkADQBnAk59Jg0frrMYAJxtcm8SZLCbbrA,Demonica Lynn,https://play-lh.googleusercontent.com/a-/AOh14GgN-i9baYBbYn7ovSCIX-WUTaRar9SSl5muw1sLkQ,I like being able to mange both my Instagram and Facebook in one area. it's just so glitchy I don't get notifications until hours after the event has happened if I even get a notification at all.,2,1,320.1.0.28.119,2021-08-04 01:05:36,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFqcJbofce-ImbhM0eJsPYCuLjJoWEoPK1XamDHj-OJQD3LI4vql2Qs8kHMSfDcIuPvHCrGLbbexEKgwA,tiffany coffin,https://play-lh.googleusercontent.com/a/AATXAJxYHZiX56Ip14VqAddGrE7Q0MYAIhB7HV6xyvn-=mo,Messages aren't loading. I get the notification a message has been sent but when I go into the app the message isn't there. It takes hours for the message to finally load and appear. 😭,2,0,318.0.0.25.120,2021-07-17 19:42:51,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEwSUjAr7pMTXzh7epKtMCZDoh6rO8tkP3nufFoK8HXuWSDjkVEvL2KCWsRN2CvppLbzcHZX3pUhPfSow,Mark Carrier,https://play-lh.googleusercontent.com/a-/AOh14GgDshYEJufcSxXeyTVt75819o45p0-UZK4TslfLGw,"Could be better. The app is buggy and notifications never seem to disappear and they're everywhere, under several different menues. It's awful.",2,0,318.0.0.25.120,2021-07-23 07:38:13,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFt16xYQwcYnRzLJlSEPne1xddX7DijDJXffIKcQE3SjFGazoi792UOGn471IYjuY-5waJGSIsaoJpCzQ,ThatColeGuy,https://play-lh.googleusercontent.com/a-/AOh14GgZHzMtedvA-_RRkZzqKI7Yel-fRpk1qdJnV9vRfg,If you have a facebook page and create a group from that page you will not be able to access or moderate the Page's group. I think it's a glitch i can't do administrator duties on the group at all. From any of my apps.,2,0,320.1.0.28.119,2021-08-06 07:59:10,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGF7GaWR8-g2NlOJiWdWKNjcXBkOSuAjkHoVIDttBd7WxGP_tH_7lPu2lJDkmSGcWW9SwOvmW-ou8gkkw,Debbie Rea,https://play-lh.googleusercontent.com/a-/AOh14GgD00aqOAsv0cmarOwHRrmYTD7qjK-rFKqqMjdja-0,"Notifications do not work for me on this app. When I click on Notifications, I just get a blank screen under the heading.",2,1,319.0.0.19.119,2021-07-30 17:07:06,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHGG4Pd9vagk3gjhGakwovNnLfBwER9stFJcF61KfZmqJaMUImyaIUkM1m0ZAGLozyANR90fTIIGdGsxw,Christina Graber,https://play-lh.googleusercontent.com/a/AATXAJyJKvRJf3-75q1iKLtVg9ABlZmQdhuzwM3Tl899=mo,"I cannot create new events. Super frustrating. Delays in updates and messages too. I do LOVE the schedule post feature, when it works.",2,1,320.1.0.28.119,2021-08-09 08:15:25,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGfN4JSs17N-RGX-GaCITZcE1sUdmdVLrEA4MLk3dv25tcAcoSdfwZuBQccPJ_z5khrYrJHFN9RlzoLzw,Adelaida Rivera de Cruz,https://play-lh.googleusercontent.com/a-/AOh14GjsS3m1o_5dYjbJB3Pi_BDBf4MNrfDnI9yd2w9gtDg,"These past few updates have made it difficult to manage my business page. I can't see all of my albums, update my albums, see my posts, manage messages, and on and on..",2,0,318.0.0.25.120,2021-07-18 18:16:20,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHpcAkGoNxvWPxpL0CUnRtIEEI4juuxcTEwohJwa_v1lOutaA6Z0hud-YYPvsej14L4CP2dkHWBLVKmsw,"Michelle R. Gould LMHC, NCC, BC-TMH",https://play-lh.googleusercontent.com/a-/AOh14Ggq4QsFO5rIcPxZRhLG2jcXcFYnagVX4wUqxxT6kg,"The activity tab has disappeared. No way to see who's interacting with content. Even tapping the likes doesn't provide any information. Shares show in total, but the individual breakdown is gone.",2,116,321.3.0.26.119,2021-08-08 18:43:30,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHsry5SuY8MYDw8oixc6eMM-Gpbn6UEk-PS9nQIsQiP_-M0kXB3arC7K1_Sh4_YQazJI1BFM2zppZ7kDg,Daniel Walton,https://play-lh.googleusercontent.com/a-/AOh14GhVMO6fsD5vrPjf8pO9Jjjuy-9_lnRVlUU67rC9Dg,"It certainly don't answer the many questions that I have about starting a Facebook store, but this app allows me to continue to try getting things going while I'm away from my computer.",2,0,314.0.0.40.119,2021-06-21 07:17:20,,,most_relevant,com.facebook.pages.app
gp:AOqpTOF66lbsHzrOSgFcR0GXsFi8PUEGGLOuNZ9sgYFGtccR0Cg8bi-qrAt6A3fbyZypjiAHX8da28YRNqhEtw,Mai Thao,https://play-lh.googleusercontent.com/a-/AOh14GjRda5SBoHgPfJxbU9n9pw2L6jQGEUlebNPH4XQ,Frustrating because I don't get consistent message notifications anymore and have been having issues with booking appointments for the past few weeks!,2,0,316.0.0.29.170,2021-07-04 00:11:40,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFxOEtP1FXcdwSEpL8k0vmaePN9RIm3SFyjrYxkyO6DycShFub0oR542QlyOnNy6o2KhLJRC_IAjr6yAQ,Darryl Melton,https://play-lh.googleusercontent.com/a/AATXAJznC2tmqNmHX8O_cLMs32hXG0_sZwujjoICXK_5=mo,"8 days now, no activity on my manager page. And notifications on my Facebook back goes blank when I click on post likes on my 2 manager pages. Help. If your not going to fix this problem, let me know and I will stop reporting it?",2,1,319.0.0.19.119,2021-07-30 03:19:43,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFnJGG5mUdDVsFzib_om38X8hH3cU-TlupHJO3Z0TrrmM38k83zwy2fd5YHlgiW7U39GX4Iuig9ylE4SQ,Domingos Branco,https://play-lh.googleusercontent.com/a/AATXAJw6PaWfLE30QOYpCTPGwNCNIFVPtoFh8Cl_lVzy=mo,It was supposed to replace pages manager. As it turns out you can only manage one page and even that is terrible.,2,0,322.0.0.26.117,2021-08-19 19:49:46,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGz540fryRPwkB9PQxysD132gB6d49U71ro3uVaCa190QLp0dU5QnI0VK3C0TjDQYmvq6yEVrUZEwyLwQ,Jim F,https://play-lh.googleusercontent.com/a/AATXAJzCxfZ_XVRPCo-1AbXaM2sAjDlEo69MCtn8UBUb=mo,We have lost the names of people that leave comments on our posts. Older phone with old version still works allright. Please fix this Android bug for Samsung users!,2,0,323.0.0.24.111,2021-08-25 09:12:44,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEOnqHquzb81kaqqNtyuC9Oa4pinRdUIvpsSaJvyDUfdJe5OJqnKpBGKVTYmfSKWa-tuaoBk5F5b4KQnA,Kimberly Rochelle,https://play-lh.googleusercontent.com/a/AATXAJxV-wFchtWQcxiViPQA4X1jmRPg5qt1JbdAW_8e=mo,"needs a lot of updates, get alerts for comments but unable to view comments, hard to post and see schedule posts, hard to band and delete comments from here also.",2,0,316.0.0.29.170,2021-06-30 20:02:36,,,most_relevant,com.facebook.pages.app
